test test_mnnvlink_hybridep, host: ptyche0055.ptyche.clusters.nvidia.com
test test_mnnvlink_hybridep, host: ptyche0069.ptyche.clusters.nvidia.com
test test_mnnvlink_hybridep, host: ptyche0068.ptyche.clusters.nvidia.com
test test_mnnvlink_hybridep, host: ptyche0072.ptyche.clusters.nvidia.com
test test_mnnvlink_hybridep, host: ptyche0060.ptyche.clusters.nvidia.com
test test_mnnvlink_hybridep, host: ptyche0070.ptyche.clusters.nvidia.com
test test_mnnvlink_hybridep, host: ptyche0063.ptyche.clusters.nvidia.com
test test_mnnvlink_hybridep, host: ptyche0071.ptyche.clusters.nvidia.com
[W923 06:28:57.835422690 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.835544930 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.835669506 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.852313163 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.852435851 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.852561163 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.860334767 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.860462799 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.860581839 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.866505298 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.866625490 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.866739187 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.874966967 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.875097719 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.875218359 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.877118232 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.877247928 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.877367864 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.879758041 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.879885945 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.880008121 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.887784029 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.887909309 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
[W923 06:28:57.888034910 socket.cpp:755] [c10d] The client socket has failed to connect to [ptyche0055.ptyche.clusters.nvidia.com]:53503 (errno: 22 - Invalid argument).
test test_mnnvlink_hybridep, host: ptyche0064.ptyche.clusters.nvidia.com
[rank 26] HybridEP combine torch API: 432.19 GB/s (NVL), t: 966.06 us, combine_send_bytes: 417.52 MB
[rank 27] HybridEP combine torch API: 446.58 GB/s (NVL), t: 966.14 us, combine_send_bytes: 431.46 MB
[rank 32] HybridEP combine torch API: 432.22 GB/s (NVL), t: 966.00 us, combine_send_bytes: 417.52 MB
[rank 8] HybridEP combine torch API: 469.61 GB/s (NVL), t: 966.01 us, combine_send_bytes: 453.65 MB
[rank 9] HybridEP combine torch API: 475.53 GB/s (NVL), t: 965.92 us, combine_send_bytes: 459.33 MB
[rank 17] HybridEP combine torch API: 451.61 GB/s (NVL), t: 965.67 us, combine_send_bytes: 436.10 MB
[rank 25] HybridEP combine torch API: 438.93 GB/s (NVL), t: 965.33 us, combine_send_bytes: 423.71 MB
[rank 24] HybridEP combine torch API: 434.59 GB/s (NVL), t: 965.47 us, combine_send_bytes: 419.59 MB
[rank 33] HybridEP combine torch API: 455.21 GB/s (NVL), t: 965.97 us, combine_send_bytes: 439.71 MB
[rank 11] HybridEP combine torch API: 463.37 GB/s (NVL), t: 965.65 us, combine_send_bytes: 447.46 MB
[rank 16] HybridEP combine torch API: 450.95 GB/s (NVL), t: 965.93 us, combine_send_bytes: 435.59 MB
[rank 22] HybridEP combine torch API: 445.59 GB/s (NVL), t: 965.96 us, combine_send_bytes: 430.42 MB
[rank 23] HybridEP combine torch API: 462.02 GB/s (NVL), t: 966.24 us, combine_send_bytes: 446.42 MB
[rank 1] HybridEP combine torch API: 443.35 GB/s (NVL), t: 966.19 us, combine_send_bytes: 428.36 MB
[rank 0] HybridEP combine torch API: 430.01 GB/s (NVL), t: 966.16 us, combine_send_bytes: 415.46 MB
[rank 14] HybridEP combine torch API: 431.65 GB/s (NVL), t: 966.07 us, combine_send_bytes: 417.01 MB
[rank 15] HybridEP combine torch API: 436.28 GB/s (NVL), t: 965.27 us, combine_send_bytes: 421.13 MB
[rank 12] HybridEP combine torch API: 440.48 GB/s (NVL), t: 965.45 us, combine_send_bytes: 425.26 MB
[rank 34] HybridEP combine torch API: 449.00 GB/s (NVL), t: 965.52 us, combine_send_bytes: 433.52 MB
[rank 29] HybridEP combine torch API: 439.09 GB/s (NVL), t: 966.17 us, combine_send_bytes: 424.23 MB
[rank 28] HybridEP combine torch API: 450.30 GB/s (NVL), t: 966.18 us, combine_send_bytes: 435.07 MB
[rank 4] HybridEP combine torch API: 444.47 GB/s (NVL), t: 966.07 us, combine_send_bytes: 429.39 MB
[rank 5] HybridEP combine torch API: 449.72 GB/s (NVL), t: 966.28 us, combine_send_bytes: 434.55 MB
[rank 10] HybridEP combine torch API: 462.43 GB/s (NVL), t: 965.38 us, combine_send_bytes: 446.42 MB
[rank 18] HybridEP combine torch API: 421.74 GB/s (NVL), t: 965.52 us, combine_send_bytes: 407.20 MB
[rank 19] HybridEP combine torch API: 430.21 GB/s (NVL), t: 965.70 us, combine_send_bytes: 415.46 MB
[rank 21] HybridEP combine torch API: 467.65 GB/s (NVL), t: 965.65 us, combine_send_bytes: 451.58 MB
[rank 2] HybridEP combine torch API: 461.26 GB/s (NVL), t: 965.59 us, combine_send_bytes: 445.39 MB
[rank 3] HybridEP combine torch API: 451.14 GB/s (NVL), t: 965.52 us, combine_send_bytes: 435.59 MB
[rank 13] HybridEP combine torch API: 483.38 GB/s (NVL), t: 965.19 us, combine_send_bytes: 466.55 MB
[rank 35] HybridEP combine torch API: 450.59 GB/s (NVL), t: 965.55 us, combine_send_bytes: 435.07 MB
[rank 30] HybridEP combine torch API: 433.86 GB/s (NVL), t: 965.90 us, combine_send_bytes: 419.07 MB
[rank 31] HybridEP combine torch API: 447.88 GB/s (NVL), t: 965.63 us, combine_send_bytes: 432.49 MB
[rank 7] HybridEP combine torch API: 438.41 GB/s (NVL), t: 965.30 us, combine_send_bytes: 423.20 MB
[rank 6] HybridEP combine torch API: 462.97 GB/s (NVL), t: 965.37 us, combine_send_bytes: 446.94 MB
[rank 20] HybridEP combine torch API: 436.10 GB/s (NVL), t: 965.67 us, combine_send_bytes: 421.13 MB
[rank 9] HybridEP dispatch kernel (FP8): 519.09 GB/s, avg_t=456.26 us | HybridEP combine kernel: 639.86 GB/s, avg_t=717.85 us
[rank 15] HybridEP dispatch kernel (FP8): 477.30 GB/s, avg_t=454.95 us | HybridEP combine kernel: 581.18 GB/s, avg_t=724.62 us
[rank 29] HybridEP dispatch kernel (FP8): 483.06 GB/s, avg_t=452.83 us | HybridEP combine kernel: 585.90 GB/s, avg_t=724.07 us
[rank 22] HybridEP dispatch kernel (FP8): 483.42 GB/s, avg_t=459.10 us | HybridEP combine kernel: 591.78 GB/s, avg_t=727.33 us
[rank 17] HybridEP dispatch kernel (FP8): 491.99 GB/s, avg_t=457.05 us | HybridEP combine kernel: 602.80 GB/s, avg_t=723.47 us
[rank 23] HybridEP dispatch kernel (FP8): 508.78 GB/s, avg_t=452.43 us | HybridEP combine kernel: 618.90 GB/s, avg_t=721.32 us
[rank 26] HybridEP dispatch kernel (FP8): 475.34 GB/s, avg_t=452.91 us | HybridEP combine kernel: 577.90 GB/s, avg_t=722.48 us
[rank 32] HybridEP dispatch kernel (FP8): 473.17 GB/s, avg_t=454.98 us | HybridEP combine kernel: 578.47 GB/s, avg_t=721.77 us
[rank 16] HybridEP dispatch kernel (FP8): 488.53 GB/s, avg_t=459.75 us | HybridEP combine kernel: 600.53 GB/s, avg_t=725.33 us
[rank 11] HybridEP dispatch kernel (FP8): 508.38 GB/s, avg_t=453.83 us | HybridEP combine kernel: 617.49 GB/s, avg_t=724.63 us
[rank 4] HybridEP dispatch kernel (FP8): 490.58 GB/s, avg_t=451.31 us | HybridEP combine kernel: 587.35 GB/s, avg_t=731.07 us
[rank 27] HybridEP dispatch kernel (FP8): 492.98 GB/s, avg_t=451.27 us | HybridEP combine kernel: 594.64 GB/s, avg_t=725.58 us
[rank 28] HybridEP dispatch kernel (FP8): 502.15 GB/s, avg_t=446.75 us | HybridEP combine kernel: 597.57 GB/s, avg_t=728.07 us
[rank 1] HybridEP dispatch kernel (FP8): 485.40 GB/s, avg_t=455.03 us | HybridEP combine kernel: 588.73 GB/s, avg_t=727.60 us
[rank 0] HybridEP dispatch kernel (FP8): 468.73 GB/s, avg_t=457.03 us | HybridEP combine kernel: 571.74 GB/s, avg_t=726.66 us
[rank 30] HybridEP dispatch kernel (FP8): 482.54 GB/s, avg_t=447.80 us | HybridEP combine kernel: 580.26 GB/s, avg_t=722.21 us
[rank 6] HybridEP dispatch kernel (FP8): 504.90 GB/s, avg_t=456.44 us | HybridEP combine kernel: 614.38 GB/s, avg_t=727.47 us
[rank 8] HybridEP dispatch kernel (FP8): 508.22 GB/s, avg_t=460.26 us | HybridEP combine kernel: 621.14 GB/s, avg_t=730.35 us
[rank 24] HybridEP dispatch kernel (FP8): 469.66 GB/s, avg_t=460.65 us | HybridEP combine kernel: 578.91 GB/s, avg_t=724.78 us
[rank 34] HybridEP dispatch kernel (FP8): 488.58 GB/s, avg_t=457.52 us | HybridEP combine kernel: 603.10 GB/s, avg_t=718.82 us
[rank 10] HybridEP dispatch kernel (FP8): 501.78 GB/s, avg_t=458.75 us | HybridEP combine kernel: 609.39 GB/s, avg_t=732.58 us
[rank 5] HybridEP dispatch kernel (FP8): 498.36 GB/s, avg_t=449.61 us | HybridEP combine kernel: 596.57 GB/s, avg_t=728.42 us
[rank 18] HybridEP dispatch kernel (FP8): 458.87 GB/s, avg_t=457.56 us | HybridEP combine kernel: 563.82 GB/s, avg_t=722.21 us
[rank 21] HybridEP dispatch kernel (FP8): 511.69 GB/s, avg_t=455.06 us | HybridEP combine kernel: 621.93 GB/s, avg_t=726.10 us
[rank 19] HybridEP dispatch kernel (FP8): 469.32 GB/s, avg_t=456.44 us | HybridEP combine kernel: 573.62 GB/s, avg_t=724.27 us
[rank 2] HybridEP dispatch kernel (FP8): 503.34 GB/s, avg_t=456.27 us | HybridEP combine kernel: 612.61 GB/s, avg_t=727.03 us
[rank 31] HybridEP dispatch kernel (FP8): 488.83 GB/s, avg_t=456.20 us | HybridEP combine kernel: 595.53 GB/s, avg_t=726.22 us
[rank 33] HybridEP dispatch kernel (FP8): 494.88 GB/s, avg_t=458.15 us | HybridEP combine kernel: 608.36 GB/s, avg_t=722.78 us
[rank 20] HybridEP dispatch kernel (FP8): 481.88 GB/s, avg_t=450.63 us | HybridEP combine kernel: 584.14 GB/s, avg_t=720.94 us
[rank 25] HybridEP dispatch kernel (FP8): 476.60 GB/s, avg_t=458.41 us | HybridEP combine kernel: 586.72 GB/s, avg_t=722.18 us
[rank 12] HybridEP dispatch kernel (FP8): 483.62 GB/s, avg_t=453.41 us | HybridEP combine kernel: 586.22 GB/s, avg_t=725.43 us
[rank 3] HybridEP dispatch kernel (FP8): 484.36 GB/s, avg_t=463.70 us | HybridEP combine kernel: 595.72 GB/s, avg_t=731.19 us
[rank 7] HybridEP dispatch kernel (FP8): 472.70 GB/s, avg_t=461.63 us | HybridEP combine kernel: 577.61 GB/s, avg_t=732.67 us
[rank 35] HybridEP dispatch kernel (FP8): 492.86 GB/s, avg_t=455.16 us | HybridEP combine kernel: 601.67 GB/s, avg_t=723.11 us
[rank 13] HybridEP dispatch kernel (FP8): 517.56 GB/s, avg_t=464.81 us | HybridEP combine kernel: 662.46 GB/s, avg_t=704.27 us
[rank 14] HybridEP dispatch kernel (FP8): 474.40 GB/s, avg_t=453.24 us | HybridEP combine kernel: 575.66 GB/s, avg_t=724.40 us
[rank 3] HybridEP dispatch torch API (BF16): 482.55 GB/s (NVL), t: 902.68 us, nvl_recv_bytes: 435.59 MB
Correctness check passed
[rank 0] HybridEP dispatch torch API (BF16): 460.06 GB/s (NVL), t: 903.04 us, nvl_recv_bytes: 415.46 MB
[rank 13] HybridEP dispatch torch API (BF16): 516.90 GB/s (NVL), t: 902.60 us, nvl_recv_bytes: 466.55 MB
[rank 15] HybridEP dispatch torch API (BF16): 466.91 GB/s (NVL), t: 901.96 us, nvl_recv_bytes: 421.13 MB
[rank 27] HybridEP dispatch torch API (BF16): 477.69 GB/s (NVL), t: 903.21 us, nvl_recv_bytes: 431.46 MB
[rank 24] HybridEP dispatch torch API (BF16): 464.89 GB/s (NVL), t: 902.55 us, nvl_recv_bytes: 419.59 MB
[rank 26] HybridEP dispatch torch API (BF16): 462.31 GB/s (NVL), t: 903.12 us, nvl_recv_bytes: 417.52 MB
[rank 35] HybridEP dispatch torch API (BF16): 482.06 GB/s (NVL), t: 902.53 us, nvl_recv_bytes: 435.07 MB
[rank 33] HybridEP dispatch torch API (BF16): 486.89 GB/s (NVL), t: 903.10 us, nvl_recv_bytes: 439.71 MB
[rank 32] HybridEP dispatch torch API (BF16): 462.34 GB/s (NVL), t: 903.07 us, nvl_recv_bytes: 417.52 MB
[rank 34] HybridEP dispatch torch API (BF16): 480.34 GB/s (NVL), t: 902.53 us, nvl_recv_bytes: 433.52 MB
[rank 29] HybridEP dispatch torch API (BF16): 469.70 GB/s (NVL), t: 903.20 us, nvl_recv_bytes: 424.23 MB
[rank 4] HybridEP dispatch torch API (BF16): 475.50 GB/s (NVL), t: 903.03 us, nvl_recv_bytes: 429.39 MB
[rank 7] HybridEP dispatch torch API (BF16): 468.88 GB/s (NVL), t: 902.58 us, nvl_recv_bytes: 423.20 MB
[rank 9] HybridEP dispatch torch API (BF16): 508.66 GB/s (NVL), t: 903.01 us, nvl_recv_bytes: 459.33 MB
[rank 11] HybridEP dispatch torch API (BF16): 495.77 GB/s (NVL), t: 902.55 us, nvl_recv_bytes: 447.46 MB
[rank 8] HybridEP dispatch torch API (BF16): 502.34 GB/s (NVL), t: 903.06 us, nvl_recv_bytes: 453.65 MB
[rank 16] HybridEP dispatch torch API (BF16): 482.27 GB/s (NVL), t: 903.20 us, nvl_recv_bytes: 435.59 MB
[rank 18] HybridEP dispatch torch API (BF16): 451.14 GB/s (NVL), t: 902.61 us, nvl_recv_bytes: 407.20 MB
[rank 17] HybridEP dispatch torch API (BF16): 482.87 GB/s (NVL), t: 903.14 us, nvl_recv_bytes: 436.10 MB
[rank 22] HybridEP dispatch torch API (BF16): 476.59 GB/s (NVL), t: 903.14 us, nvl_recv_bytes: 430.42 MB
[rank 23] HybridEP dispatch torch API (BF16): 494.35 GB/s (NVL), t: 903.05 us, nvl_recv_bytes: 446.42 MB
[rank 21] HybridEP dispatch torch API (BF16): 500.24 GB/s (NVL), t: 902.74 us, nvl_recv_bytes: 451.58 MB
[rank 1] HybridEP dispatch torch API (BF16): 474.35 GB/s (NVL), t: 903.06 us, nvl_recv_bytes: 428.36 MB
[rank 2] HybridEP dispatch torch API (BF16): 493.24 GB/s (NVL), t: 902.99 us, nvl_recv_bytes: 445.39 MB
[rank 25] HybridEP dispatch torch API (BF16): 469.49 GB/s (NVL), t: 902.50 us, nvl_recv_bytes: 423.71 MB
[rank 19] HybridEP dispatch torch API (BF16): 460.33 GB/s (NVL), t: 902.52 us, nvl_recv_bytes: 415.46 MB
[rank 20] HybridEP dispatch torch API (BF16): 466.60 GB/s (NVL), t: 902.56 us, nvl_recv_bytes: 421.13 MB
[rank 12] HybridEP dispatch torch API (BF16): 471.23 GB/s (NVL), t: 902.45 us, nvl_recv_bytes: 425.26 MB
[rank 14] HybridEP dispatch torch API (BF16): 462.03 GB/s (NVL), t: 902.55 us, nvl_recv_bytes: 417.01 MB
[rank 6] HybridEP dispatch torch API (BF16): 495.19 GB/s (NVL), t: 902.55 us, nvl_recv_bytes: 446.94 MB
[rank 5] HybridEP dispatch torch API (BF16): 481.21 GB/s (NVL), t: 903.04 us, nvl_recv_bytes: 434.55 MB
[rank 10] HybridEP dispatch torch API (BF16): 494.64 GB/s (NVL), t: 902.51 us, nvl_recv_bytes: 446.42 MB
